id;puncture;temperature;weight;weight_after_hydration;time_under_hydration;phase;radicle;time
427;No;34;0,34;1,216;17;Phases 1 and 2;;
427;No;34;0,359;1,282;41;Phases 1 and 2;;
427;No;34;0,362;1,292;64;Phases 1 and 2;;
427;No;34;0,367;1,311;89;Phases 1 and 2;;
427;No;34;0,369;1,32;114;Phases 1 and 2;;
427;No;34;0,373;1,332;142;Phases 1 and 2;;
427;No;34;0,372;1,33;161;Phases 1 and 2;;
427;No;34;0,374;1,336;185;Phases 1 and 2;;
427;No;34;0,374;1,336;209;Phases 1 and 2;;
428;No;34;0,267;1;0;Phases 1 and 2;;
428;No;34;0,325;1,218;17;Phases 1 and 2;;
428;No;34;0,35;1,312;41;Phases 1 and 2;;
428;No;34;0,351;1,317;64;Phases 1 and 2;;
428;No;34;0,357;1,341;89;Phases 1 and 2;;
428;No;34;0,36;1,351;114;Phases 1 and 2;;
428;No;34;0,363;1,361;142;Phases 1 and 2;;
428;No;34;0,364;1,365;161;Phases 1 and 2;;
428;No;34;0,366;1,372;185;Phases 1 and 2;;
428;No;34;0,365;1,368;209;Phases 1 and 2;;
429;Yes;34;0,274;1;0;Phases 1 and 2;;
429;Yes;34;0,344;1,255;17;Phase 3;;
430;No;34;0,31;1;0;Phases 1 and 2;;
430;No;34;0,396;1,276;17;Phases 1 and 2;;
430;No;34;0,428;1,38;41;Phases 1 and 2;;
430;No;34;0,449;1,447;64;Phase 3;;
431;Yes;34;0,296;1;0;Phases 1 and 2;;
431;Yes;34;0,371;1,253;17;Phase 3;;
432;Yes;34;0,295;1;0;Phases 1 and 2;;
432;Yes;34;0,379;1,283;17;Phase 3;;
433;Yes;34;0,192;1;0;Phases 1 and 2;;
433;Yes;34;0,27;1,403;17;Phases 1 and 2;;
433;Yes;34;0,311;1,614;41;Phases 1 and 2;;
433;Yes;34;0,322;1,671;64;Phases 1 and 2;;
433;Yes;34;0,328;1,707;90;Phases 1 and 2;;
433;Yes;34;0,335;1,742;114;Phases 1 and 2;;
433;Yes;34;0,338;1,754;142;Phases 1 and 2;;
433;Yes;34;0,339;1,76;161;Phases 1 and 2;;
433;Yes;34;0,337;1,751;185;Phases 1 and 2;;
433;Yes;34;0,342;1,775;209;Phases 1 and 2;;
434;Yes;34;0,348;1;0;Phases 1 and 2;;
434;Yes;34;0,419;1,205;17;Phase 3;;
435;No;34;0,229;1;0;Phases 1 and 2;;
435;No;34;0,306;1,333;17;Phase 3;;
436;No;34;0,315;1;0;Phases 1 and 2;;
436;No;34;0,371;1,175;17;Phases 1 and 2;;
436;No;34;0,381;1,208;41;Phases 1 and 2;;
436;No;34;0,383;1,215;64;Phases 1 and 2;;
436;No;34;0,385;1,219;90;Phases 1 and 2;;
436;No;34;0,386;1,222;114;Phases 1 and 2;;
436;No;34;0,387;1,225;142;Phases 1 and 2;;
436;No;34;0,387;1,226;161;Phases 1 and 2;;
436;No;34;0,386;1,224;185;Phases 1 and 2;;
436;No;34;0,388;1,23;209;Phases 1 and 2;;
437;Yes;34;0,325;1;0;Phases 1 and 2;;
437;Yes;34;0,383;1,177;17;Phase 3;;
438;No;34;0,337;1;0;Phases 1 and 2;;
438;No;34;0,42;1,246;17;Phases 1 and 2;;
438;No;34;0,435;1,291;41;Phase 3;;
439;No;34;0,323;1;0;Phases 1 and 2;;
439;No;34;0,409;1,266;17;Phases 1 and 2;;
439;No;34;0,43;1,334;41;Phase 3;;
440;Yes;34;0,33;1;0;Phases 1 and 2;;
440;Yes;34;0,417;1,264;17;Phase 3;;
441;Yes;34;0,189;1;0;Phases 1 and 2;;
441;Yes;34;0,245;1,295;17;Phases 1 and 2;;
441;Yes;34;0,277;1,464;41;Phases 1 and 2;;
441;Yes;34;0,278;1,472;64;Phases 1 and 2;;
441;Yes;34;0,285;1,508;90;Phases 1 and 2;;
441;Yes;34;0,292;1,547;114;Phases 1 and 2;;
441;Yes;34;0,291;1,542;142;Phases 1 and 2;;
441;Yes;34;0,295;1,564;161;Phases 1 and 2;;
441;Yes;34;0,295;1,563;185;Phases 1 and 2;;
441;Yes;34;0,296;1,569;209;Phases 1 and 2;;
442;No;34;0,313;1;0;Phases 1 and 2;;
442;No;34;0,389;1,243;17;Phases 1 and 2;;
442;No;34;0,416;1,328;41;Phases 1 and 2;;
442;No;34;0,425;1,358;64;Phases 1 and 2;;
442;No;34;0,444;1,418;90;Phases 1 and 2;;
442;No;34;0,459;1,465;114;Phases 1 and 2;;
442;No;34;0,465;1,485;142;Phases 1 and 2;;
442;No;34;0,471;1,505;161;Phases 1 and 2;;
442;No;34;0,472;1,508;185;Phases 1 and 2;;
442;No;34;0,474;1,515;209;Phase 3;;
443;No;34;0,29;1;0;Phases 1 and 2;;
443;No;34;0,365;1,26;17;Phases 1 and 2;;
443;No;34;0,399;1,377;41;Phases 1 and 2;;
443;No;34;0,408;1,408;64;Phases 1 and 2;;
443;No;34;0,417;1,441;90;Phases 1 and 2;;
443;No;34;0,424;1,464;114;Phase 3;;
444;No;34;0,252;1;0;Phases 1 and 2;;
444;No;34;0,317;1,262;17;Phases 1 and 2;;
444;No;34;0,343;1,364;41;Phases 1 and 2;;
444;No;34;0,348;1,385;64;Phase 3;;
445;Yes;34;0,198;1;0;Phases 1 and 2;;
445;Yes;34;0,259;1,309;17;Phases 1 and 2;;
445;Yes;34;0,295;1,492;41;Phases 1 and 2;;
445;Yes;34;0,299;1,51;64;Phases 1 and 2;;
445;Yes;34;0,305;1,539;90;Phases 1 and 2;;
445;Yes;34;0,309;1,56;114;Phases 1 and 2;;
445;Yes;34;0,309;1,561;142;Phases 1 and 2;;
445;Yes;34;0,312;1,576;161;Phases 1 and 2;;
445;Yes;34;0,312;1,579;185;Phases 1 and 2;;
445;Yes;34;0,313;1,581;209;Phases 1 and 2;;
446;Yes;34;0,348;1;0;Phases 1 and 2;;
446;Yes;34;0,421;1,208;17;Phase 3;;
447;Yes;34;0,247;1;0;Phases 1 and 2;;
447;Yes;34;0,291;1,178;17;Phase 3;;
448;No;34;0,292;1;0;Phases 1 and 2;;
448;No;34;0,365;1,248;17;Phase 3;;
449;Yes;34;0,272;1;0;Phases 1 and 2;;
449;Yes;34;0,351;1,289;17;Phase 3;;
450;No;34;0,357;1;0;Phases 1 and 2;;
450;No;34;0,452;1,267;17;Phases 1 and 2;;
450;No;34;0,482;1,351;41;Phases 1 and 2;;
450;No;34;0,487;1,366;64;Phases 1 and 2;;
450;No;34;0,493;1,381;90;Phases 1 and 2;;
450;No;34;0,496;1,39;114;Phases 1 and 2;;
450;No;34;0,495;1,389;142;Phases 1 and 2;;
450;No;34;0,499;1,399;162;Phases 1 and 2;;
450;No;34;0,5;1,401;185;Phases 1 and 2;;
450;No;34;0,499;1,399;209;Phases 1 and 2;;
451;No;34;0,254;1;0;Phases 1 and 2;;
451;No;34;0,325;1,284;17;Phases 1 and 2;;
451;No;34;0,361;1,425;41;Phases 1 and 2;;
451;No;34;0,366;1,444;64;Phases 1 and 2;;
451;No;34;0,378;1,491;90;Phases 1 and 2;;
451;No;34;0,387;1,525;114;Phases 1 and 2;;
451;No;34;0,392;1,546;142;Phases 1 and 2;;
451;No;34;0,394;1,553;162;Phases 1 and 2;;
451;No;34;0,399;1,572;185;Phases 1 and 2;;
451;No;34;0,399;1,572;209;Phases 1 and 2;;
452;Yes;34;0,212;1;0;Phases 1 and 2;;
452;Yes;34;0,281;1,324;17;Phases 1 and 2;;
452;Yes;34;0,304;1,43;41;Phases 1 and 2;;
452;Yes;34;0,305;1,439;64;Phases 1 and 2;;
452;Yes;34;0,315;1,484;90;Phases 1 and 2;;
452;Yes;34;0,318;1,499;114;Phases 1 and 2;;
452;Yes;34;0,32;1,505;142;Phases 1 and 2;;
452;Yes;34;0,324;1,524;162;Phases 1 and 2;;
452;Yes;34;0,325;1,53;185;Phases 1 and 2;;
452;Yes;34;0,324;1,527;209;Phases 1 and 2;;
453;Yes;34;0,251;1;0;Phases 1 and 2;;
453;Yes;34;0,313;1,245;17;Phases 1 and 2;;
453;Yes;34;0,325;1,293;41;Phases 1 and 2;;
453;Yes;34;0,326;1,296;64;Phases 1 and 2;;
453;Yes;34;0,332;1,32;90;Phases 1 and 2;;
453;Yes;34;0,336;1,337;114;Phases 1 and 2;;
453;Yes;34;0,337;1,341;142;Phases 1 and 2;;
453;Yes;34;0,341;1,354;162;Phases 1 and 2;;
453;Yes;34;0,342;1,362;185;Phases 1 and 2;;
453;Yes;34;0,342;1,361;209;Phases 1 and 2;;
454;Yes;34;0,3;1;0;Phases 1 and 2;;
454;Yes;34;0,36;1,199;17;Phases 1 and 2;;
454;Yes;34;0,371;1,235;41;Phases 1 and 2;;
454;Yes;34;0,371;1,238;64;Phase 3;;
455;No;34;0,225;1;0;Phases 1 and 2;;
455;No;34;0,294;1,308;17;Phases 1 and 2;;
455;No;34;0,326;1,449;41;Phases 1 and 2;;
455;No;34;0,33;1,466;64;Phases 1 and 2;;
455;No;34;0,337;1,496;90;Phases 1 and 2;;
455;No;34;0,341;1,515;114;Phases 1 and 2;;
455;No;34;0,342;1,518;142;Phases 1 and 2;;
455;No;34;0,346;1,54;162;Phases 1 and 2;;
455;No;34;0,347;1,544;185;Phases 1 and 2;;
455;No;34;0,349;1,549;209;Phases 1 and 2;;
456;Yes;34;0,335;1;0;Phases 1 and 2;;
456;Yes;34;0,414;1,233;17;Phases 1 and 2;;
456;Yes;34;0,43;1,282;41;Phases 1 and 2;;
456;Yes;34;0,431;1,285;64;Phase 3;;
457;No;34;0,317;1;0;Phases 1 and 2;;
457;No;34;0,373;1,178;17;Phases 1 and 2;;
457;No;34;0,376;1,188;42;Phases 1 and 2;;
457;No;34;0,376;1,186;64;Phases 1 and 2;;
457;No;34;0,378;1,193;90;Phases 1 and 2;;
457;No;34;0,38;1,201;114;Phases 1 and 2;;
457;No;34;0,379;1,198;142;Phases 1 and 2;;
457;No;34;0,383;1,21;162;Phases 1 and 2;;
457;No;34;0,383;1,208;185;Phases 1 and 2;;
457;No;34;0,38;1,201;209;Phases 1 and 2;;
458;No;34;0,36;1;0;Phases 1 and 2;;
458;No;34;0,418;1,161;17;Phases 1 and 2;;
458;No;34;0,423;1,176;42;Phase 3;;
459;No;34;0,32;1;0;Phases 1 and 2;;
459;No;34;0,389;1,218;17;Phases 1 and 2;;
459;No;34;0,437;1,368;42;Phase 3;;
460;Yes;34;0,318;1;0;Phases 1 and 2;;
460;Yes;34;0,375;1,18;17;Phase 3;;
461;Yes;34;0,254;1;0;Phases 1 and 2;;
461;Yes;34;0,336;1,326;17;Phases 1 and 2;;
461;Yes;34;0,375;1,479;42;Phases 1 and 2;;
461;Yes;34;0,385;1,517;65;Phases 1 and 2;;
461;Yes;34;0,393;1,548;90;Phases 1 and 2;;
461;Yes;34;0,399;1,572;114;Phases 1 and 2;;
461;Yes;34;0,402;1,586;142;Phases 1 and 2;;
461;Yes;34;0,404;1,592;162;Phases 1 and 2;;
461;Yes;34;0,405;1,598;185;Phases 1 and 2;;
461;Yes;34;0,408;1,608;210;Phases 1 and 2;;
462;Yes;34;0,368;1;0;Phases 1 and 2;;
462;Yes;34;0,439;1,193;17;Phase 3;;
463;No;34;0,265;1;0;Phases 1 and 2;;
463;No;34;0,353;1,332;17;Phases 1 and 2;;
463;No;34;0,386;1,455;42;Phases 1 and 2;;
463;No;34;0,392;1,478;65;Phase 3;;
464;No;34;0,28;1;0;Phases 1 and 2;;
464;No;34;0,342;1,225;17;Phases 1 and 2;;
464;No;34;0,372;1,329;42;Phases 1 and 2;;
464;No;34;0,379;1,355;65;Phases 1 and 2;;
464;No;34;0,383;1,37;90;Phases 1 and 2;;
464;No;34;0,387;1,383;114;Phase 3;;
465;Yes;34;0,325;1;0;Phases 1 and 2;;
465;Yes;34;0,407;1,253;17;Phase 3;;
466;No;34;0,347;1;0;Phases 1 and 2;;
466;No;34;0,416;1,199;17;Phases 1 and 2;;
466;No;34;0,436;1,257;42;Phases 1 and 2;;
466;No;34;0,438;1,262;65;Phases 1 and 2;;
466;No;34;0,44;1,266;90;Phases 1 and 2;;
466;No;34;0,441;1,271;114;Phases 1 and 2;;
466;No;34;0,442;1,272;142;Phases 1 and 2;;
466;No;34;0,443;1,275;162;Phases 1 and 2;;
466;No;34;0,443;1,275;185;Phases 1 and 2;;
466;No;34;0,443;1,277;210;Phases 1 and 2;;
467;Yes;34;0,317;1;0;Phases 1 and 2;;
467;Yes;34;0,394;1,242;17;Phases 1 and 2;;
467;Yes;34;0,414;1,303;42;Phases 1 and 2;;
467;Yes;34;0,418;1,316;65;Phases 1 and 2;;
467;Yes;34;0,423;1,331;90;Phases 1 and 2;;
467;Yes;34;0,426;1,342;114;Phases 1 and 2;;
467;Yes;34;0,426;1,343;142;Phases 1 and 2;;
467;Yes;34;0,428;1,349;162;Phases 1 and 2;;
467;Yes;34;0,429;1,353;185;Phases 1 and 2;;
467;Yes;34;0,431;1,359;210;Phases 1 and 2;;
468;No;34;0,324;1;0;Phases 1 and 2;;
468;No;34;0,401;1,24;17;Phases 1 and 2;;
468;No;34;0,424;1,309;42;Phases 1 and 2;;
468;No;34;0,432;1,334;65;Phases 1 and 2;;
468;No;34;0,438;1,352;90;Phases 1 and 2;;
468;No;34;0,443;1,369;114;Phase 3;;
469;No;34;0,273;1;0;Phases 1 and 2;;
469;No;34;0,347;1,273;17;Phases 1 and 2;;
469;No;34;0,378;1,386;42;Phases 1 and 2;;
469;No;34;0,384;1,408;65;Phases 1 and 2;;
469;No;34;0,39;1,429;90;Phases 1 and 2;;
469;No;34;0,392;1,435;114;Phases 1 and 2;;
469;No;34;0,392;1,437;142;Phases 1 and 2;;
469;No;34;0,394;1,444;162;Phases 1 and 2;;
469;No;34;0,394;1,445;185;Phase 3;;
470;Yes;34;0,275;1;0;Phases 1 and 2;;
470;Yes;34;0,366;1,328;17;Phases 1 and 2;;
470;Yes;34;0,419;1,523;42;Phases 1 and 2;;
470;Yes;34;0,428;1,556;65;Phases 1 and 2;;
470;Yes;34;0,434;1,578;90;Phases 1 and 2;;
470;Yes;34;0,439;1,594;114;Phases 1 and 2;;
470;Yes;34;0,442;1,606;142;Phases 1 and 2;;
470;Yes;34;0,445;1,615;162;Phases 1 and 2;;
470;Yes;34;0,445;1,616;185;Phases 1 and 2;;
470;Yes;34;0,447;1,624;210;Phases 1 and 2;;
471;No;34;0,317;1;0;Phases 1 and 2;;
471;No;34;0,391;1,234;17;Phases 1 and 2;;
471;No;34;0,401;1,266;42;Phases 1 and 2;;
471;No;34;0,404;1,275;65;Phases 1 and 2;;
471;No;34;0,404;1,277;90;Phases 1 and 2;;
471;No;34;0,406;1,282;114;Phases 1 and 2;;
471;No;34;0,403;1,274;142;Phases 1 and 2;;
471;No;34;0,407;1,286;162;Phases 1 and 2;;
471;No;34;0,408;1,289;185;Phases 1 and 2;;
471;No;34;0,408;1,289;210;Phases 1 and 2;;
472;Yes;34;0,284;1;0;Phases 1 and 2;;
472;Yes;34;0,362;1,275;17;Phases 1 and 2;;
472;Yes;34;0,377;1,326;42;Phases 1 and 2;;
472;Yes;34;0,385;1,355;65;Phase 3;;
473;No;34;0,238;1;0;Phases 1 and 2;;
473;No;34;0,312;1,307;17;Phases 1 and 2;;
473;No;34;0,341;1,433;42;Phases 1 and 2;;
473;No;34;0,35;1,469;65;Phases 1 and 2;;
473;No;34;0,381;1,599;90;Phases 1 and 2;;
473;No;34;0,4;1,679;114;Phases 1 and 2;;
473;No;34;0,401;1,681;142;Phase 3;;
474;Yes;34;0,328;1;0;Phases 1 and 2;;
474;Yes;34;0,394;1,199;17;Phases 1 and 2;;
474;Yes;34;0,429;1,309;42;Phases 1 and 2;;
474;Yes;34;0,443;1,351;65;Phases 1 and 2;;
474;Yes;34;0,45;1,372;90;Phases 1 and 2;;
474;Yes;34;0,456;1,388;114;Phases 1 and 2;;
474;Yes;34;0,455;1,386;142;Phases 1 and 2;;
474;Yes;34;0,46;1,403;162;Phases 1 and 2;;
474;Yes;34;0,463;1,411;185;Phases 1 and 2;;
474;Yes;34;0,464;1,415;210;Phases 1 and 2;;
475;Yes;34;0,316;1;0;Phases 1 and 2;;
475;Yes;34;0,391;1,235;17;Phase 3;;
476;No;34;0,235;1;0;Phases 1 and 2;;
476;No;34;0,305;1,298;17;Phases 1 and 2;;
476;No;34;0,333;1,416;42;Phases 1 and 2;;
476;No;34;0,353;1,5;65;Phases 1 and 2;;
476;No;34;0,359;1,524;90;Phases 1 and 2;;
476;No;34;0,361;1,536;114;Phases 1 and 2;;
476;No;34;0,361;1,534;142;Phase 3;;
477;No;34;0,279;1;0;Phases 1 and 2;;
477;No;34;0,348;1,245;17;Phases 1 and 2;;
477;No;34;0,37;1,326;42;Phases 1 and 2;;
477;No;34;0,385;1,379;65;Phases 1 and 2;;
477;No;34;0,387;1,385;90;Phases 1 and 2;;
477;No;34;0,388;1,39;114;Phases 1 and 2;;
477;No;34;0,388;1,388;142;Phases 1 and 2;;
477;No;34;0,39;1,398;162;Phases 1 and 2;;
477;No;34;0,392;1,405;185;Phases 1 and 2;;
477;No;34;0,392;1,404;210;Phases 1 and 2;;
478;No;34;0,336;1;0;Phases 1 and 2;;
478;No;34;0,389;1,158;17;Phases 1 and 2;;
478;No;34;0,39;1,161;42;Phases 1 and 2;;
478;No;34;0,391;1,166;65;Phases 1 and 2;;
478;No;34;0,392;1,167;90;Phases 1 and 2;;
478;No;34;0,393;1,171;114;Phases 1 and 2;;
478;No;34;0,393;1,171;142;Phases 1 and 2;;
478;No;34;0,394;1,174;162;Phases 1 and 2;;
478;No;34;0,395;1,177;185;Phases 1 and 2;;
478;No;34;0,396;1,178;210;Phases 1 and 2;;
479;Yes;34;0,348;1;0;Phases 1 and 2;;
479;Yes;34;0,409;1,175;17;Phases 1 and 2;;
479;Yes;34;0,415;1,191;42;Phase 3;;
480;Yes;34;0,298;1;0;Phases 1 and 2;;
480;Yes;34;0,363;1,216;17;Phase 3;;
481;No;34;0,204;1;0;Phases 1 and 2;;
481;No;34;0,263;1,292;17;Phases 1 and 2;;
481;No;34;0,275;1,349;42;Phases 1 and 2;;
481;No;34;0,272;1,336;65;Phases 1 and 2;;
481;No;34;0,293;1,437;90;Phase 3;;
481;No;34;0,335;1,646;114;Phase 3;;
481;No;34;0,371;1,821;142;Phase 3;;
482;Yes;34;0,188;1;0;Phases 1 and 2;;
482;Yes;34;0,244;1,295;17;Phases 1 and 2;;
482;Yes;34;0,252;1,34;42;Phases 1 and 2;;
482;Yes;34;0,254;1,35;65;Phases 1 and 2;;
482;Yes;34;0,278;1,477;90;Phases 1 and 2;;
482;Yes;34;0,289;1,536;114;Phases 1 and 2;;
482;Yes;34;0,296;1,574;142;Phases 1 and 2;;
482;Yes;34;0,299;1,588;162;Phases 1 and 2;;
482;Yes;34;0,301;1,598;185;Phases 1 and 2;;
482;Yes;34;0,308;1,635;210;Phases 1 and 2;;
483;Yes;34;0,24;1;0;Phases 1 and 2;;
483;Yes;34;0,324;1,349;17;Phases 1 and 2;;
483;Yes;34;0,339;1,413;42;Phases 1 and 2;;
483;Yes;34;0,34;1,417;65;Phases 1 and 2;;
483;Yes;34;0,348;1,448;90;Phase 3;;
484;No;34;0,302;1;0;Phases 1 and 2;;
484;No;34;0,383;1,265;17;Phases 1 and 2;;
484;No;34;0,399;1,318;42;Phases 1 and 2;;
484;No;34;0,402;1,329;65;Phase 3;;
485;Yes;34;0,283;1;0;Phases 1 and 2;;
485;Yes;34;0,367;1,295;17;Phases 1 and 2;;
485;Yes;34;0,374;1,319;42;Phases 1 and 2;;
485;Yes;34;0,373;1,315;65;Phase 3;;
486;No;34;0,289;1;0;Phases 1 and 2;;
486;No;34;0,347;1,202;17;Phases 1 and 2;;
486;No;34;0,348;1,205;42;Phases 1 and 2;;
486;No;34;0,349;1,211;65;Phases 1 and 2;;
486;No;34;0,351;1,217;90;Phases 1 and 2;;
486;No;34;0,352;1,221;114;Phases 1 and 2;;
486;No;34;0,353;1,224;142;Phases 1 and 2;;
486;No;34;0,354;1,226;162;Phases 1 and 2;;
486;No;34;0,352;1,221;185;Phases 1 and 2;;
486;No;34;0,355;1,229;210;Phases 1 and 2;;
487;Yes;34;0,188;1;0;Phases 1 and 2;;
487;Yes;34;0,249;1,326;17;Phases 1 and 2;;
487;Yes;34;0,274;1,459;42;Phases 1 and 2;;
487;Yes;34;0,266;1,42;65;Phases 1 and 2;;
487;Yes;34;0,284;1,515;90;Phase 3;;
488;No;34;0,255;1;0;Phases 1 and 2;;
488;No;34;0,328;1,288;17;Phases 1 and 2;;
488;No;34;0,332;1,303;42;Phases 1 and 2;;
488;No;34;0,338;1,329;65;Phases 1 and 2;;
488;No;34;0,35;1,373;90;Phases 1 and 2;;
488;No;34;0,352;1,384;114;Phases 1 and 2;;
488;No;34;0,355;1,395;142;Phases 1 and 2;;
488;No;34;0,357;1,4;162;Phases 1 and 2;;
488;No;34;0,356;1,397;185;Phases 1 and 2;;
488;No;34;0,359;1,41;210;Phases 1 and 2;;
489;No;34;0,266;1;0;Phases 1 and 2;;
489;No;34;0,326;1,225;17;Phases 1 and 2;;
489;No;34;0,355;1,333;42;Phases 1 and 2;;
489;No;34;0,365;1,372;65;Phases 1 and 2;;
489;No;34;0,381;1,432;90;Phases 1 and 2;;
489;No;34;0,391;1,47;114;Phases 1 and 2;;
489;No;34;0,393;1,478;142;Phases 1 and 2;;
489;No;34;0,393;1,479;162;Phases 1 and 2;;
489;No;34;0,39;1,465;185;Phases 1 and 2;;
489;No;34;0,39;1,465;210;Phases 1 and 2;;
490;Yes;34;0,357;1;0;Phases 1 and 2;;
490;Yes;34;0,422;1,183;17;Phase 3;;
